image_id,class,raw_path,processed_path,source_type,colormap,pixel_to_mm,weld_id,defect_present,label_type,split,orig_h,orig_w,crop_r0,crop_r1,crop_c0,crop_c1,patch_size,mask_path,defect_area_px,defect_area_frac,n_components,mask_empty,used_fallback
porosity__G159_3,porosity,data/raw/porosity/G159_3.jpg,data/processed/porosity/porosity__G159_3.npy,gray,none,1.0,porosity__G159,True,pseudo_pending,train,512,512,40,453,69,460,256,data/processed/masks/porosity/porosity__G159_3.npy,82,0.001251,1,False,False
porosity__G160_1,porosity,data/raw/porosity/G160_1.jpg,data/processed/porosity/porosity__G160_1.npy,gray,none,1.0,porosity__G160,True,pseudo_pending,train,512,512,40,453,69,460,256,data/processed/masks/porosity/porosity__G160_1.npy,343,0.005234,15,False,False
porosity__G160_3,porosity,data/raw/porosity/G160_3.jpg,data/processed/porosity/porosity__G160_3.npy,gray,none,1.0,porosity__G160,True,pseudo_pending,train,512,512,40,453,69,460,256,data/processed/masks/porosity/porosity__G160_3.npy,178,0.002716,2,False,False
porosity__G161_1,porosity,data/raw/porosity/G161_1.jpg,data/processed/porosity/porosity__G161_1.npy,gray,none,1.0,porosity__G161,True,pseudo_pending,train,512,512,40,453,69,460,256,data/processed/masks/porosity/porosity__G161_1.npy,105,0.001602,2,False,False
porosity__G161_2,porosity,data/raw/porosity/G161_2.jpg,data/processed/porosity/porosity__G161_2.npy,gray,none,1.0,porosity__G161,True,pseudo_pending,train,512,512,40,453,69,460,256,data/processed/masks/porosity/porosity__G161_2.npy,132,0.002014,1,False,False
porosity__G161_3,porosity,data/raw/porosity/G161_3.jpg,data/processed/porosity/porosity__G161_3.npy,gray,none,1.0,porosity__G161,True,pseudo_pending,train,512,512,40,453,69,460,256,data/processed/masks/porosity/porosity__G161_3.npy,72,0.001099,1,False,False
porosity__G162_1,porosity,data/raw/porosity/G162_1.jpg,data/processed/porosity/porosity__G162_1.npy,gray,none,1.0,porosity__G162,True,pseudo_pending,val,512,512,40,453,69,460,256,data/processed/masks/porosity/porosity__G162_1.npy,52,0.000793,2,False,False
porosity__G162_2,porosity,data/raw/porosity/G162_2.jpg,data/processed/porosity/porosity__G162_2.npy,gray,none,1.0,porosity__G162,True,pseudo_pending,val,512,512,40,453,69,460,256,data/processed/masks/porosity/porosity__G162_2.npy,256,0.003906,2,False,False
porosity__G162_3,porosity,data/raw/porosity/G162_3.jpg,data/processed/porosity/porosity__G162_3.npy,gray,none,1.0,porosity__G162,True,pseudo_pending,val,512,512,40,453,69,460,256,data/processed/masks/porosity/porosity__G162_3.npy,47,0.000717,1,False,False
porosity__G163_1,porosity,data/raw/porosity/G163_1.jpg,data/processed/porosity/porosity__G163_1.npy,gray,none,1.0,porosity__G163,True,pseudo_pending,test,512,512,40,453,69,460,256,data/processed/masks/porosity/porosity__G163_1.npy,69,0.001053,7,False,False
porosity__G163_2,porosity,data/raw/porosity/G163_2.jpg,data/processed/porosity/porosity__G163_2.npy,gray,none,1.0,porosity__G163,True,pseudo_pending,test,512,512,40,453,69,460,256,data/processed/masks/porosity/porosity__G163_2.npy,84,0.001282,1,False,False
porosity__G163_3,porosity,data/raw/porosity/G163_3.jpg,data/processed/porosity/porosity__G163_3.npy,gray,none,1.0,porosity__G163,True,pseudo_pending,test,512,512,40,453,69,460,256,data/processed/masks/porosity/porosity__G163_3.npy,71,0.001083,2,False,False
porosity__G164_1,porosity,data/raw/porosity/G164_1.jpg,data/processed/porosity/porosity__G164_1.npy,gray,none,1.0,porosity__G164,True,pseudo_pending,train,512,512,40,453,69,460,256,data/processed/masks/porosity/porosity__G164_1.npy,83,0.001266,6,False,False
porosity__G164_2,porosity,data/raw/porosity/G164_2.jpg,data/processed/porosity/porosity__G164_2.npy,gray,none,1.0,porosity__G164,True,pseudo_pending,train,512,512,40,453,69,460,256,data/processed/masks/porosity/porosity__G164_2.npy,134,0.002045,6,False,False
porosity__G164_3,porosity,data/raw/porosity/G164_3.jpg,data/processed/porosity/porosity__G164_3.npy,gray,none,1.0,porosity__G164,True,pseudo_pending,train,512,512,40,453,69,460,256,data/processed/masks/porosity/porosity__G164_3.npy,221,0.003372,4,False,False
porosity__G165_2,porosity,data/raw/porosity/G165_2.jpg,data/processed/porosity/porosity__G165_2.npy,gray,none,1.0,porosity__G165,True,pseudo_pending,train,512,512,40,453,69,460,256,data/processed/masks/porosity/porosity__G165_2.npy,137,0.00209,2,False,False
porosity__G165_3,porosity,data/raw/porosity/G165_3.jpg,data/processed/porosity/porosity__G165_3.npy,gray,none,1.0,porosity__G165,True,pseudo_pending,train,512,512,40,453,69,460,256,data/processed/masks/porosity/porosity__G165_3.npy,214,0.003265,4,False,False
porosity__G169_2,porosity,data/raw/porosity/G169_2.jpg,data/processed/porosity/porosity__G169_2.npy,gray,none,1.0,porosity__G169,True,pseudo_pending,train,512,512,40,453,69,460,256,data/processed/masks/porosity/porosity__G169_2.npy,38,0.00058,2,False,False
porosity__G169_3,porosity,data/raw/porosity/G169_3.jpg,data/processed/porosity/porosity__G169_3.npy,gray,none,1.0,porosity__G169,True,pseudo_pending,train,512,512,40,453,69,460,256,data/processed/masks/porosity/porosity__G169_3.npy,39,0.000595,1,False,False
porosity__G170_1,porosity,data/raw/porosity/G170_1.jpg,data/processed/porosity/porosity__G170_1.npy,gray,none,1.0,porosity__G170,True,pseudo_pending,val,512,512,40,453,69,460,256,data/processed/masks/porosity/porosity__G170_1.npy,12,0.000183,1,False,False
porosity__G170_3,porosity,data/raw/porosity/G170_3.jpg,data/processed/porosity/porosity__G170_3.npy,gray,none,1.0,porosity__G170,True,pseudo_pending,val,512,512,40,453,69,460,256,data/processed/masks/porosity/porosity__G170_3.npy,92,0.001404,2,False,False
porosity__G171_2,porosity,data/raw/porosity/G171_2.jpg,data/processed/porosity/porosity__G171_2.npy,gray,none,1.0,porosity__G171,True,pseudo_pending,train,512,512,40,453,69,460,256,data/processed/masks/porosity/porosity__G171_2.npy,23,0.000351,1,False,False
porosity__G171_3,porosity,data/raw/porosity/G171_3.jpg,data/processed/porosity/porosity__G171_3.npy,gray,none,1.0,porosity__G171,True,pseudo_pending,train,512,512,40,453,69,460,256,data/processed/masks/porosity/porosity__G171_3.npy,31,0.000473,1,False,False
porosity__G172_1,porosity,data/raw/porosity/G172_1.jpg,data/processed/porosity/porosity__G172_1.npy,gray,none,1.0,porosity__G172,True,pseudo_pending,train,512,512,40,453,69,460,256,data/processed/masks/porosity/porosity__G172_1.npy,19,0.00029,2,False,False
porosity__G172_2,porosity,data/raw/porosity/G172_2.jpg,data/processed/porosity/porosity__G172_2.npy,gray,none,1.0,porosity__G172,True,pseudo_pending,train,512,512,40,453,69,460,256,data/processed/masks/porosity/porosity__G172_2.npy,23,0.000351,1,False,False
porosity__G172_3,porosity,data/raw/porosity/G172_3.jpg,data/processed/porosity/porosity__G172_3.npy,gray,none,1.0,porosity__G172,True,pseudo_pending,train,512,512,40,453,69,460,256,data/processed/masks/porosity/porosity__G172_3.npy,28,0.000427,1,False,False
porosity__G174_1,porosity,data/raw/porosity/G174_1.jpg,data/processed/porosity/porosity__G174_1.npy,gray,none,1.0,porosity__G174,True,pseudo_pending,test,512,512,40,453,69,460,256,data/processed/masks/porosity/porosity__G174_1.npy,57,0.00087,3,False,False
porosity__G174_2,porosity,data/raw/porosity/G174_2.jpg,data/processed/porosity/porosity__G174_2.npy,gray,none,1.0,porosity__G174,True,pseudo_pending,test,512,512,40,453,69,460,256,data/processed/masks/porosity/porosity__G174_2.npy,49,0.000748,2,False,False
porosity__G174_3,porosity,data/raw/porosity/G174_3.jpg,data/processed/porosity/porosity__G174_3.npy,gray,none,1.0,porosity__G174,True,pseudo_pending,test,512,512,40,453,69,460,256,data/processed/masks/porosity/porosity__G174_3.npy,46,0.000702,1,False,False
porosity__G178_1,porosity,data/raw/porosity/G178_1.jpg,data/processed/porosity/porosity__G178_1.npy,gray,none,1.0,porosity__G178,True,pseudo_pending,train,512,512,40,453,69,460,256,data/processed/masks/porosity/porosity__G178_1.npy,47,0.000717,4,False,False
porosity__G178_2,porosity,data/raw/porosity/G178_2.jpg,data/processed/porosity/porosity__G178_2.npy,gray,none,1.0,porosity__G178,True,pseudo_pending,train,512,512,40,453,69,460,256,data/processed/masks/porosity/porosity__G178_2.npy,99,0.001511,4,False,False
porosity__G178_3,porosity,data/raw/porosity/G178_3.jpg,data/processed/porosity/porosity__G178_3.npy,gray,none,1.0,porosity__G178,True,pseudo_pending,train,512,512,40,453,69,460,256,data/processed/masks/porosity/porosity__G178_3.npy,38,0.00058,1,False,False
porosity__G179_1,porosity,data/raw/porosity/G179_1.jpg,data/processed/porosity/porosity__G179_1.npy,gray,none,1.0,porosity__G179,True,pseudo_pending,val,512,512,40,453,69,460,256,data/processed/masks/porosity/porosity__G179_1.npy,69,0.001053,8,False,False
porosity__G179_2,porosity,data/raw/porosity/G179_2.jpg,data/processed/porosity/porosity__G179_2.npy,gray,none,1.0,porosity__G179,True,pseudo_pending,val,512,512,40,453,69,460,256,data/processed/masks/porosity/porosity__G179_2.npy,98,0.001495,3,False,False
porosity__G179_3,porosity,data/raw/porosity/G179_3.jpg,data/processed/porosity/porosity__G179_3.npy,gray,none,1.0,porosity__G179,True,pseudo_pending,val,512,512,40,453,69,460,256,data/processed/masks/porosity/porosity__G179_3.npy,47,0.000717,2,False,False
porosity__G183_1,porosity,data/raw/porosity/G183_1.jpg,data/processed/porosity/porosity__G183_1.npy,gray,none,1.0,porosity__G183,True,pseudo_pending,train,512,512,40,453,69,460,256,data/processed/masks/porosity/porosity__G183_1.npy,12,0.000183,1,False,False
porosity__G183_2,porosity,data/raw/porosity/G183_2.jpg,data/processed/porosity/porosity__G183_2.npy,gray,none,1.0,porosity__G183,True,pseudo_pending,train,512,512,40,453,69,460,256,data/processed/masks/porosity/porosity__G183_2.npy,72,0.001099,3,False,False
porosity__G183_3,porosity,data/raw/porosity/G183_3.jpg,data/processed/porosity/porosity__G183_3.npy,gray,none,1.0,porosity__G183,True,pseudo_pending,train,512,512,40,453,69,460,256,data/processed/masks/porosity/porosity__G183_3.npy,25,0.000381,1,False,False
porosity__G184_1,porosity,data/raw/porosity/G184_1.jpg,data/processed/porosity/porosity__G184_1.npy,gray,none,1.0,porosity__G184,True,pseudo_pending,test,512,512,40,453,69,460,256,data/processed/masks/porosity/porosity__G184_1.npy,72,0.001099,8,False,False
porosity__G184_2,porosity,data/raw/porosity/G184_2.jpg,data/processed/porosity/porosity__G184_2.npy,gray,none,1.0,porosity__G184,True,pseudo_pending,test,512,512,40,453,69,460,256,data/processed/masks/porosity/porosity__G184_2.npy,228,0.003479,7,False,False
porosity__G184_3,porosity,data/raw/porosity/G184_3.jpg,data/processed/porosity/porosity__G184_3.npy,gray,none,1.0,porosity__G184,True,pseudo_pending,test,512,512,40,453,69,460,256,data/processed/masks/porosity/porosity__G184_3.npy,56,0.000854,3,False,False
porosity__G185_1,porosity,data/raw/porosity/G185_1.jpg,data/processed/porosity/porosity__G185_1.npy,gray,none,1.0,porosity__G185,True,pseudo_pending,train,512,512,40,453,69,460,256,data/processed/masks/porosity/porosity__G185_1.npy,48,0.000732,1,False,False
porosity__G185_2,porosity,data/raw/porosity/G185_2.jpg,data/processed/porosity/porosity__G185_2.npy,gray,none,1.0,porosity__G185,True,pseudo_pending,train,512,512,40,453,69,460,256,data/processed/masks/porosity/porosity__G185_2.npy,39,0.000595,1,False,False
porosity__G186_1,porosity,data/raw/porosity/G186_1.jpg,data/processed/porosity/porosity__G186_1.npy,gray,none,1.0,porosity__G186,True,pseudo_pending,train,512,512,40,453,69,460,256,data/processed/masks/porosity/porosity__G186_1.npy,14,0.000214,2,False,False
porosity__G186_2,porosity,data/raw/porosity/G186_2.jpg,data/processed/porosity/porosity__G186_2.npy,gray,none,1.0,porosity__G186,True,pseudo_pending,train,512,512,40,453,69,460,256,data/processed/masks/porosity/porosity__G186_2.npy,18,0.000275,1,False,False
porosity__G186_3,porosity,data/raw/porosity/G186_3.jpg,data/processed/porosity/porosity__G186_3.npy,gray,none,1.0,porosity__G186,True,pseudo_pending,train,512,512,40,453,69,460,256,data/processed/masks/porosity/porosity__G186_3.npy,91,0.001389,6,False,False
porosity__G187_1,porosity,data/raw/porosity/G187_1.jpg,data/processed/porosity/porosity__G187_1.npy,gray,none,1.0,porosity__G187,True,pseudo_pending,train,512,512,40,453,69,460,256,data/processed/masks/porosity/porosity__G187_1.npy,25,0.000381,3,False,False
porosity__G187_2,porosity,data/raw/porosity/G187_2.jpg,data/processed/porosity/porosity__G187_2.npy,gray,none,1.0,porosity__G187,True,pseudo_pending,train,512,512,40,453,69,460,256,data/processed/masks/porosity/porosity__G187_2.npy,28,0.000427,1,False,False
porosity__G187_3,porosity,data/raw/porosity/G187_3.jpg,data/processed/porosity/porosity__G187_3.npy,gray,none,1.0,porosity__G187,True,pseudo_pending,train,512,512,40,453,69,460,256,data/processed/masks/porosity/porosity__G187_3.npy,61,0.000931,3,False,False
porosity__G188_1,porosity,data/raw/porosity/G188_1.jpg,data/processed/porosity/porosity__G188_1.npy,gray,none,1.0,porosity__G188,True,pseudo_pending,train,512,512,40,453,69,460,256,data/processed/masks/porosity/porosity__G188_1.npy,28,0.000427,2,False,False
porosity__G188_2,porosity,data/raw/porosity/G188_2.jpg,data/processed/porosity/porosity__G188_2.npy,gray,none,1.0,porosity__G188,True,pseudo_pending,train,512,512,40,453,69,460,256,data/processed/masks/porosity/porosity__G188_2.npy,39,0.000595,3,False,False
porosity__G188_3,porosity,data/raw/porosity/G188_3.jpg,data/processed/porosity/porosity__G188_3.npy,gray,none,1.0,porosity__G188,True,pseudo_pending,train,512,512,40,453,69,460,256,data/processed/masks/porosity/porosity__G188_3.npy,27,0.000412,1,False,False
porosity__G189_1,porosity,data/raw/porosity/G189_1.jpg,data/processed/porosity/porosity__G189_1.npy,gray,none,1.0,porosity__G189,True,pseudo_pending,val,512,512,40,453,69,460,256,data/processed/masks/porosity/porosity__G189_1.npy,72,0.001099,4,False,False
porosity__G189_2,porosity,data/raw/porosity/G189_2.jpg,data/processed/porosity/porosity__G189_2.npy,gray,none,1.0,porosity__G189,True,pseudo_pending,val,512,512,40,453,69,460,256,data/processed/masks/porosity/porosity__G189_2.npy,182,0.002777,8,False,False
porosity__G189_3,porosity,data/raw/porosity/G189_3.jpg,data/processed/porosity/porosity__G189_3.npy,gray,none,1.0,porosity__G189,True,pseudo_pending,val,512,512,40,453,69,460,256,data/processed/masks/porosity/porosity__G189_3.npy,38,0.00058,2,False,False
porosity__G190_1,porosity,data/raw/porosity/G190_1.jpg,data/processed/porosity/porosity__G190_1.npy,gray,none,1.0,porosity__G190,True,pseudo_pending,test,512,512,40,453,69,460,256,data/processed/masks/porosity/porosity__G190_1.npy,169,0.002579,10,False,False
porosity__G190_2,porosity,data/raw/porosity/G190_2.jpg,data/processed/porosity/porosity__G190_2.npy,gray,none,1.0,porosity__G190,True,pseudo_pending,test,512,512,40,453,69,460,256,data/processed/masks/porosity/porosity__G190_2.npy,262,0.003998,3,False,False
porosity__G190_3,porosity,data/raw/porosity/G190_3.jpg,data/processed/porosity/porosity__G190_3.npy,gray,none,1.0,porosity__G190,True,pseudo_pending,test,512,512,40,453,69,460,256,data/processed/masks/porosity/porosity__G190_3.npy,60,0.000916,1,False,False
porosity__G191_1,porosity,data/raw/porosity/G191_1.jpg,data/processed/porosity/porosity__G191_1.npy,gray,none,1.0,porosity__G191,True,pseudo_pending,train,512,512,40,453,69,460,256,data/processed/masks/porosity/porosity__G191_1.npy,23,0.000351,2,False,False
porosity__G191_2,porosity,data/raw/porosity/G191_2.jpg,data/processed/porosity/porosity__G191_2.npy,gray,none,1.0,porosity__G191,True,pseudo_pending,train,512,512,40,453,69,460,256,data/processed/masks/porosity/porosity__G191_2.npy,73,0.001114,2,False,False
porosity__G191_3,porosity,data/raw/porosity/G191_3.jpg,data/processed/porosity/porosity__G191_3.npy,gray,none,1.0,porosity__G191,True,pseudo_pending,train,512,512,40,453,69,460,256,data/processed/masks/porosity/porosity__G191_3.npy,45,0.000687,4,False,False
porosity__G192_1,porosity,data/raw/porosity/G192_1.jpg,data/processed/porosity/porosity__G192_1.npy,gray,none,1.0,porosity__G192,True,pseudo_pending,train,512,512,40,453,69,460,256,data/processed/masks/porosity/porosity__G192_1.npy,58,0.000885,6,False,False
porosity__G192_2,porosity,data/raw/porosity/G192_2.jpg,data/processed/porosity/porosity__G192_2.npy,gray,none,1.0,porosity__G192,True,pseudo_pending,train,512,512,40,453,69,460,256,data/processed/masks/porosity/porosity__G192_2.npy,128,0.001953,3,False,False
porosity__G192_3,porosity,data/raw/porosity/G192_3.jpg,data/processed/porosity/porosity__G192_3.npy,gray,none,1.0,porosity__G192,True,pseudo_pending,train,512,512,40,453,69,460,256,data/processed/masks/porosity/porosity__G192_3.npy,147,0.002243,4,False,False
porosity__G193_1,porosity,data/raw/porosity/G193_1.jpg,data/processed/porosity/porosity__G193_1.npy,gray,none,1.0,porosity__G193,True,pseudo_pending,train,512,512,40,453,69,460,256,data/processed/masks/porosity/porosity__G193_1.npy,27,0.000412,2,False,False
porosity__G193_2,porosity,data/raw/porosity/G193_2.jpg,data/processed/porosity/porosity__G193_2.npy,gray,none,1.0,porosity__G193,True,pseudo_pending,train,512,512,40,453,69,460,256,data/processed/masks/porosity/porosity__G193_2.npy,64,0.000977,3,False,False
porosity__G193_3,porosity,data/raw/porosity/G193_3.jpg,data/processed/porosity/porosity__G193_3.npy,gray,none,1.0,porosity__G193,True,pseudo_pending,train,512,512,40,453,69,460,256,data/processed/masks/porosity/porosity__G193_3.npy,70,0.001068,4,False,False
porosity__G194_1,porosity,data/raw/porosity/G194_1.jpg,data/processed/porosity/porosity__G194_1.npy,gray,none,1.0,porosity__G194,True,pseudo_pending,train,512,512,40,453,69,460,256,data/processed/masks/porosity/porosity__G194_1.npy,18,0.000275,1,False,False
porosity__G194_2,porosity,data/raw/porosity/G194_2.jpg,data/processed/porosity/porosity__G194_2.npy,gray,none,1.0,porosity__G194,True,pseudo_pending,train,512,512,40,453,69,460,256,data/processed/masks/porosity/porosity__G194_2.npy,18,0.000275,1,False,False
